Date.Day,Date.Month,Date.Year,Data.Cases,Data.Deaths,Location.Country,Location.Code,Data.Population,Location.Continent
29,4,2020,31,0,Sri_Lanka,LKA,21323734,Asia
29,4,2020,43,3,Sudan,SDN,42813237,Africa
29,4,2020,0,0,Suriname,SUR,581363,America
29,4,2020,742,83,Sweden,SWE,10230185,Europe
29,4,2020,100,27,Switzerland,CHE,8544527,Europe
29,4,2020,0,0,Syria,SYR,17070132,Asia
29,4,2020,0,0,Taiwan,CNG1925,23773881,Asia
29,4,2020,0,0,Thailand,THA,69625581,Asia
29,4,2020,0,0,Timor_Leste,TLS,1293120,Asia
29,4,2020,0,0,Togo,TGO,8082359,Africa
29,4,2020,0,0,Trinidad_and_Tobago,TTO,1394969,America
29,4,2020,8,1,Tunisia,TUN,11694721,Africa
29,4,2020,2392,92,Turkey,TUR,82003882,Asia
29,4,2020,0,0,Turks_and_Caicos_islands,TCA,38194,America
29,4,2020,0,0,Uganda,UGA,44269587,Africa
29,4,2020,401,19,Ukraine,UKR,43993643,Europe
29,4,2020,541,7,United_Arab_Emirates,ARE,9770526,Asia
29,4,2020,4706,969,United_Kingdom,GBR,66647112,Europe
29,4,2020,6,0,United_Republic_of_Tanzania,TZA,58005461,Africa
29,4,2020,24132,2110,United_States_of_America,USA,329064917,America
29,4,2020,0,0,United_States_Virgin_Islands,VIR,104579,America
29,4,2020,5,0,Uruguay,URY,3461731,America
29,4,2020,35,0,Uzbekistan,UZB,32981715,Asia
29,4,2020,0,0,Venezuela,VEN,28515829,America
29,4,2020,0,0,Vietnam,VNM,96462108,Asia
29,4,2020,0,0,Western_Sahara,ESH,582458,Africa
29,4,2020,0,0,Yemen,YEM,29161922,Asia
29,4,2020,6,0,Zambia,ZMB,17861034,Africa
29,4,2020,0,0,Zimbabwe,ZWE,14645473,Africa
30,4,2020,122,0,Afghanistan,AFG,38041757,Asia
30,4,2020,16,1,Albania,ALB,2862427,Europe
30,4,2020,199,7,Algeria,DZA,43053054,Africa
30,4,2020,0,1,Andorra,AND,76177,Europe
30,4,2020,0,0,Angola,AGO,31825299,Africa
30,4,2020,0,0,Anguilla,AIA,14872,America
30,4,2020,0,0,Antigua_and_Barbuda,ATG,97115,America
30,4,2020,158,7,Argentina,ARG,44780675,America
30,4,2020,134,2,Armenia,ARM,2957728,Europe
30,4,2020,0,0,Aruba,ABW,106310,America
30,4,2020,8,2,Australia,AUS,25203200,Oceania
30,4,2020,50,11,Austria,AUT,8858775,Europe
30,4,2020,49,1,Azerbaijan,AZE,10047719,Europe
30,4,2020,0,0,Bahamas,BHS,389486,America
30,4,2020,110,0,Bahrain,BHR,1641164,Asia
30,4,2020,641,8,Bangladesh,BGD,163046173,Asia
30,4,2020,0,1,Barbados,BRB,287021,America
30,4,2020,973,5,Belarus,BLR,9452409,Europe
30,4,2020,522,107,Belgium,BEL,11455519,Europe
30,4,2020,0,0,Belize,BLZ,390351,America
30,4,2020,5,1,Benin,BEN,11801151,Africa
30,4,2020,1,0,Bermuda,BMU,62508,America
30,4,2020,0,0,Bhutan,BTN,763094,Asia
30,4,2020,57,4,Bolivia,BOL,11513102,America
30,4,2020,0,0,"Bonaire, Saint Eustatius and Saba",BES,25983,America
30,4,2020,101,2,Bosnia_and_Herzegovina,BIH,3300998,Europe
30,4,2020,0,0,Botswana,BWA,2303703,Africa
30,4,2020,6276,449,Brazil,BRA,211049519,America
30,4,2020,0,0,British_Virgin_Islands,VGB,30033,America
30,4,2020,0,0,Brunei_Darussalam,BRN,433296,Asia
30,4,2020,48,6,Bulgaria,BGR,7000039,Europe
30,4,2020,3,1,Burkina_Faso,BFA,20321383,Africa
30,4,2020,0,0,Burundi,BDI,11530577,Africa
30,4,2020,0,0,Cambodia,KHM,16486542,Asia
30,4,2020,26,2,Cameroon,CMR,25876387,Africa
30,4,2020,1572,137,Canada,CAN,37411038,America
30,4,2020,0,0,Cape_Verde,CPV,549936,Africa
30,4,2020,3,0,Cayman_Islands,CYM,64948,America
30,4,2020,0,0,Central_African_Republic,CAF,4745179,Africa
30,4,2020,0,0,Chad,TCD,15946882,Africa
30,4,2020,520,9,Chile,CHL,18952035,America
30,4,2020,4,0,China,CHN,1433783692,Asia
30,4,2020,262,9,Colombia,COL,50339443,America
30,4,2020,13,1,Congo,COG,5380504,Africa
30,4,2020,8,0,Costa_Rica,CRI,5047561,America
30,4,2020,55,0,Cote_dIvoire,CIV,25716554,Africa
30,4,2020,15,4,Croatia,HRV,4076246,Europe
30,4,2020,30,0,Cuba,CUB,11333484,America
30,4,2020,0,0,Curasao,CUW,163423,America
30,4,2020,6,0,Cyprus,CYP,875899,Europe
30,4,2020,75,0,Czechia,CZE,10649800,Europe
30,4,2020,9,1,Democratic_Republic_of_the_Congo,COD,86790568,Africa
30,4,2020,157,9,Denmark,DNK,5806081,Europe
30,4,2020,5,0,Djibouti,DJI,973557,Africa
30,4,2020,0,0,Dominica,DMA,71808,America
30,4,2020,236,7,Dominican_Republic,DOM,10738957,America
30,4,2020,417,12,Ecuador,ECU,17373657,America
30,4,2020,226,21,Egypt,EGY,100388076,Africa
30,4,2020,32,0,El_Salvador,SLV,6453550,America
30,4,2020,0,0,Equatorial_Guinea,GNQ,1355982,Africa
30,4,2020,0,0,Eritrea,ERI,3497117,Africa
30,4,2020,6,0,Estonia,EST,1324820,Europe
30,4,2020,20,0,Eswatini,SWZ,1148133,Africa
30,4,2020,4,0,Ethiopia,ETH,112078727,Africa
30,4,2020,0,0,Falkland_Islands_(Malvinas),FLK,3372,America
30,4,2020,0,0,Faroe_Islands,FRO,48677,Europe
30,4,2020,0,0,Fiji,FJI,889955,Oceania
30,4,2020,166,7,Finland,FIN,5517919,Europe
30,4,2020,1607,427,France,FRA,67012883,Europe
30,4,2020,0,0,French_Polynesia,PYF,279285,Oceania
30,4,2020,38,0,Gabon,GAB,2172578,Africa
30,4,2020,1,0,Gambia,GMB,2347696,Africa
30,4,2020,6,0,Georgia,GEO,3996762,Europe
30,4,2020,1478,173,Germany,DEU,83019213,Europe
30,4,2020,0,0,Ghana,GHA,30417858,Africa
30,4,2020,0,0,Gibraltar,GIB,33706,Europe
30,4,2020,42,3,Greece,GRC,10724599,Europe
30,4,2020,0,0,Greenland,GRL,56660,America
30,4,2020,2,0,Grenada,GRD,112002,America
30,4,2020,0,0,Guam,GUM,167295,Oceania
30,4,2020,28,0,Guatemala,GTM,17581476,America
30,4,2020,4,0,Guernsey,GGY,64468,Europe
30,4,2020,111,0,Guinea,GIN,12771246,Africa
30,4,2020,4,0,Guinea_Bissau,GNB,1920917,Africa
30,4,2020,3,0,Guyana,GUY,782775,America
30,4,2020,0,0,Haiti,HTI,11263079,America
30,4,2020,1,0,Holy_See,VAT,815,Europe
30,4,2020,33,5,Honduras,HND,9746115,America
30,4,2020,48,12,Hungary,HUN,9772756,Europe
30,4,2020,2,0,Iceland,ISL,356991,Europe
30,4,2020,1718,67,India,IND,1366417756,Asia
30,4,2020,260,11,Indonesia,IDN,270625567,Asia
30,4,2020,1073,80,Iran,IRN,82913893,Asia
30,4,2020,156,4,Iraq,IRQ,39309789,Asia
30,4,2020,376,31,Ireland,IRL,4904240,Europe
30,4,2020,4,0,Isle_of_Man,IMN,84589,Europe
30,4,2020,245,7,Israel,ISR,8519373,Asia
30,4,2020,2086,323,Italy,ITA,60359546,Europe
30,4,2020,15,0,Jamaica,JAM,2948277,America
30,4,2020,236,26,Japan,JPN,126860299,Asia
30,4,2020,2,1,Jersey,JEY,107796,Europe
30,4,2020,2,0,Jordan,JOR,10101697,Asia
30,4,2020,142,0,Kazakhstan,KAZ,18551428,Asia
30,4,2020,10,1,Kenya,KEN,52573967,Africa
30,4,2020,10,0,Kosovo,XKX,1798506,Europe
30,4,2020,300,1,Kuwait,KWT,4207077,Asia
30,4,2020,17,0,Kyrgyzstan,KGZ,6415851,Asia
30,4,2020,0,0,Laos,LAO,7169456,Asia
30,4,2020,13,2,Latvia,LVA,1919968,Europe
30,4,2020,4,0,Lebanon,LBN,6855709,Asia
30,4,2020,0,0,Liberia,LBR,4937374,Africa
30,4,2020,0,0,Libya,LBY,6777453,Africa
30,4,2020,0,0,Liechtenstein,LIE,38378,Europe
30,4,2020,31,1,Lithuania,LTU,2794184,Europe
30,4,2020,28,0,Luxembourg,LUX,613894,Europe
30,4,2020,0,0,Madagascar,MDG,26969306,Africa
30,4,2020,0,0,Malawi,MWI,18628749,Africa
30,4,2020,94,0,Malaysia,MYS,31949789,Asia
30,4,2020,32,0,Maldives,MDV,530957,Asia
30,4,2020,58,1,Mali,MLI,19658023,Africa
30,4,2020,5,0,Malta,MLT,493559,Europe
30,4,2020,0,0,Mauritania,MRT,4525698,Africa
30,4,2020,0,0,Mauritius,MUS,1269670,Africa
30,4,2020,1755,163,Mexico,MEX,127575529,America
30,4,2020,133,4,Moldova,MDA,4043258,Europe
30,4,2020,0,0,Monaco,MCO,33085,Europe
30,4,2020,0,0,Mongolia,MNG,3225166,Asia
30,4,2020,1,0,Montenegro,MNE,622182,Europe
30,4,2020,0,0,Montserrat,MSF,4991,America
30,4,2020,69,3,Morocco,MAR,36471766,Africa
30,4,2020,0,0,Mozambique,MOZ,30366043,Africa
30,4,2020,0,1,Myanmar,MMR,54045422,Asia
30,4,2020,0,0,Namibia,NAM,2494524,Africa
30,4,2020,3,0,Nepal,NPL,28608715,Asia
30,4,2020,386,145,Netherlands,NLD,17282163,Europe
30,4,2020,0,0,New_Caledonia,NCL,282757,Oceania
30,4,2020,3,0,New_Zealand,NZL,4783062,Oceania
30,4,2020,1,1,Nicaragua,NIC,6545503,America
30,4,2020,4,1,Niger,NER,23310719,Africa
30,4,2020,196,7,Nigeria,NGA,200963603,Africa
30,4,2020,21,2,North_Macedonia,MKD,2077132,Europe
30,4,2020,0,0,Northern_Mariana_Islands,MNP,57213,Oceania
30,4,2020,62,7,Norway,NOR,5328212,Europe
30,4,2020,143,0,Oman,OMN,4974992,Asia
30,4,2020,874,19,Pakistan,PAK,216565317,Asia
30,4,2020,12,0,Palestine,PSE,4981422,Asia
30,4,2020,178,2,Panama,PAN,4246440,America
30,4,2020,0,0,Papua_New_Guinea,PNG,8776119,Oceania
30,4,2020,10,0,Paraguay,PRY,7044639,America
30,4,2020,2741,89,Peru,PER,32510462,America
30,4,2020,254,28,Philippines,PHL,108116622,Asia
30,4,2020,422,28,Poland,POL,37972812,Europe
30,4,2020,368,16,Portugal,PRT,10276617,Europe
30,4,2020,33,0,Puerto_Rico,PRI,2933404,America
30,4,2020,643,0,Qatar,QAT,2832071,Asia
30,4,2020,362,25,Romania,ROU,19414458,Europe
30,4,2020,5841,105,Russia,RUS,145872260,Europe
30,4,2020,13,0,Rwanda,RWA,12626938,Africa
30,4,2020,0,0,Saint_Kitts_and_Nevis,KNA,52834,America
30,4,2020,2,0,Saint_Lucia,LCA,182795,America
30,4,2020,0,0,Saint_Vincent_and_the_Grenadines,VCT,110593,America
30,4,2020,10,0,San_Marino,SMR,34453,Europe
30,4,2020,3,0,Sao_Tome_and_Principe,STP,215048,Africa
30,4,2020,1325,5,Saudi_Arabia,SAU,34268529,Asia
30,4,2020,59,0,Senegal,SEN,16296362,Africa
30,4,2020,227,5,Serbia,SRB,6963764,Europe
30,4,2020,0,0,Seychelles,SYC,97741,Africa
30,4,2020,12,0,Sierra_Leone,SLE,7813207,Africa
30,4,2020,690,0,Singapore,SGP,5804343,Asia
30,4,2020,1,0,Sint_Maarten,SXM,42389,America
30,4,2020,7,2,Slovakia,SVK,5450421,Europe
30,4,2020,10,3,Slovenia,SVN,2080908,Europe
30,4,2020,54,0,Somalia,SOM,15442906,Africa
30,4,2020,354,10,South_Africa,ZAF,58558267,Africa
30,4,2020,4,1,South_Korea,KOR,51225321,Asia
30,4,2020,0,0,South_Sudan,SSD,11062114,Africa
30,4,2020,1241,268,Spain,ESP,46937060,Europe
30,4,2020,30,0,Sri_Lanka,LKA,21323734,Asia
30,4,2020,57,3,Sudan,SDN,42813237,Africa
30,4,2020,0,0,Suriname,SUR,581363,America
30,4,2020,799,83,Sweden,SWE,10230185,Europe
30,4,2020,143,28,Switzerland,CHE,8544527,Europe
30,4,2020,0,0,Syria,SYR,17070132,Asia
30,4,2020,0,0,Taiwan,CNG1925,23773881,Asia
30,4,2020,16,0,Thailand,THA,69625581,Asia
30,4,2020,0,0,Timor_Leste,TLS,1293120,Asia
30,4,2020,10,1,Togo,TGO,8082359,Africa
30,4,2020,0,0,Trinidad_and_Tobago,TTO,1394969,America
30,4,2020,5,0,Tunisia,TUN,11694721,Africa
30,4,2020,2936,89,Turkey,TUR,82003882,Asia
30,4,2020,0,0,Turks_and_Caicos_islands,TCA,38194,America
30,4,2020,2,0,Uganda,UGA,44269587,Africa
30,4,2020,456,11,Ukraine,UKR,43993643,Europe
30,4,2020,549,9,United_Arab_Emirates,ARE,9770526,Asia
30,4,2020,4729,769,United_Kingdom,GBR,66647112,Europe
30,4,2020,174,6,United_Republic_of_Tanzania,TZA,58005461,Africa
30,4,2020,27326,2611,United_States_of_America,USA,329064917,America
30,4,2020,7,0,United_States_Virgin_Islands,VIR,104579,America
30,4,2020,5,0,Uruguay,URY,3461731,America
30,4,2020,63,1,Uzbekistan,UZB,32981715,Asia
30,4,2020,2,0,Venezuela,VEN,28515829,America
30,4,2020,0,0,Vietnam,VNM,96462108,Asia
30,4,2020,0,0,Western_Sahara,ESH,582458,Africa
30,4,2020,5,0,Yemen,YEM,29161922,Asia
30,4,2020,2,0,Zambia,ZMB,17861034,Africa
30,4,2020,2,0,Zimbabwe,ZWE,14645473,Africa
1,5,2020,222,4,Afghanistan,AFG,38041757,Asia
1,5,2020,7,0,Albania,ALB,2862427,Europe
1,5,2020,158,6,Algeria,DZA,43053054,Africa
1,5,2020,2,0,Andorra,AND,76177,Europe
1,5,2020,0,0,Angola,AGO,31825299,Africa
1,5,2020,0,0,Anguilla,AIA,14872,America
1,5,2020,0,0,Antigua_and_Barbuda,ATG,97115,America
1,5,2020,143,4,Argentina,ARG,44780675,America
1,5,2020,82,1,Armenia,ARM,2957728,Europe
1,5,2020,0,0,Aruba,ABW,106310,America
1,5,2020,16,2,Australia,AUS,25203200,Oceania
1,5,2020,60,4,Austria,AUT,8858775,Europe
1,5,2020,38,1,Azerbaijan,AZE,10047719,Europe
1,5,2020,1,0,Bahamas,BHS,389486,America
1,5,2020,119,0,Bahrain,BHR,1641164,Asia
1,5,2020,564,5,Bangladesh,BGD,163046173,Asia
1,5,2020,1,0,Barbados,BRB,287021,America
1,5,2020,846,5,Belarus,BLR,9452409,Europe
1,5,2020,586,87,Belgium,BEL,11455519,Europe
1,5,2020,0,0,Belize,BLZ,390351,America
1,5,2020,15,0,Benin,BEN,11801151,Africa
1,5,2020,3,0,Bermuda,BMU,62508,America
1,5,2020,0,0,Bhutan,BTN,763094,Asia
1,5,2020,57,3,Bolivia,BOL,11513102,America
1,5,2020,0,0,"Bonaire, Saint Eustatius and Saba",BES,25983,America
1,5,2020,68,4,Bosnia_and_Herzegovina,BIH,3300998,Europe
1,5,2020,0,0,Botswana,BWA,2303703,Africa
1,5,2020,7218,435,Brazil,BRA,211049519,America
1,5,2020,0,0,British_Virgin_Islands,VGB,30033,America
1,5,2020,0,0,Brunei_Darussalam,BRN,433296,Asia
1,5,2020,59,2,Bulgaria,BGR,7000039,Europe
1,5,2020,4,0,Burkina_Faso,BFA,20321383,Africa
1,5,2020,0,0,Burundi,BDI,11530577,Africa
1,5,2020,0,0,Cambodia,KHM,16486542,Asia
1,5,2020,0,0,Cameroon,CMR,25876387,Africa
1,5,2020,1649,188,Canada,CAN,37411038,America
1,5,2020,8,0,Cape_Verde,CPV,549936,Africa
1,5,2020,0,0,Cayman_Islands,CYM,64948,America
1,5,2020,0,0,Central_African_Republic,CAF,4745179,Africa
1,5,2020,21,3,Chad,TCD,15946882,Africa
1,5,2020,1138,11,Chile,CHL,18952035,America
1,5,2020,12,0,China,CHN,1433783692,Asia
1,5,2020,296,15,Colombia,COL,50339443,America
1,5,2020,0,0,Congo,COG,5380504,Africa
1,5,2020,6,0,Costa_Rica,CRI,5047561,America
1,5,2020,37,0,Cote_dIvoire,CIV,25716554,Africa
1,5,2020,14,2,Croatia,HRV,4076246,Europe
1,5,2020,34,3,Cuba,CUB,11333484,America
1,5,2020,0,0,Curasao,CUW,163423,America
1,5,2020,7,0,Cyprus,CYP,875899,Europe
1,5,2020,103,9,Czechia,CZE,10649800,Europe
1,5,2020,72,0,Democratic_Republic_of_the_Congo,COD,86790568,Africa
1,5,2020,150,9,Denmark,DNK,5806081,Europe
1,5,2020,12,0,Djibouti,DJI,973557,Africa
1,5,2020,0,0,Dominica,DMA,71808,America
1,5,2020,320,8,Dominican_Republic,DOM,10738957,America
1,5,2020,259,17,Ecuador,ECU,17373657,America
1,5,2020,269,12,Egypt,EGY,100388076,Africa
1,5,2020,47,1,El_Salvador,SLV,6453550,America
1,5,2020,0,0,Equatorial_Guinea,GNQ,1355982,Africa
1,5,2020,0,0,Eritrea,ERI,3497117,Africa
1,5,2020,23,2,Estonia,EST,1324820,Europe
1,5,2020,9,0,Eswatini,SWZ,1148133,Africa
1,5,2020,1,0,Ethiopia,ETH,112078727,Africa
1,5,2020,0,0,Falkland_Islands_(Malvinas),FLK,3372,America
1,5,2020,0,0,Faroe_Islands,FRO,48677,Europe
1,5,2020,0,0,Fiji,FJI,889955,Oceania
1,5,2020,89,5,Finland,FIN,5517919,Europe
1,5,2020,1139,289,France,FRA,67012883,Europe
1,5,2020,0,0,French_Polynesia,PYF,279285,Oceania
1,5,2020,0,0,Gabon,GAB,2172578,Africa
1,5,2020,1,0,Gambia,GMB,2347696,Africa
1,5,2020,22,0,Georgia,GEO,3996762,Europe
1,5,2020,1639,193,Germany,DEU,83019213,Europe
1,5,2020,403,1,Ghana,GHA,30417858,Africa
1,5,2020,3,0,Gibraltar,GIB,33706,Europe
1,5,2020,15,1,Greece,GRC,10724599,Europe
1,5,2020,0,0,Greenland,GRL,56660,America
1,5,2020,0,0,Grenada,GRD,112002,America
1,5,2020,1,0,Guam,GUM,167295,Oceania
1,5,2020,14,0,Guatemala,GTM,17581476,America
1,5,2020,0,0,Guernsey,GGY,64468,Europe
1,5,2020,144,0,Guinea,GIN,12771246,Africa
1,5,2020,128,0,Guinea_Bissau,GNB,1920917,Africa
1,5,2020,4,1,Guyana,GUY,782775,America
1,5,2020,5,2,Haiti,HTI,11263079,America
1,5,2020,1,0,Holy_See,VAT,815,Europe
1,5,2020,33,4,Honduras,HND,9746115,America
1,5,2020,88,11,Hungary,HUN,9772756,Europe
1,5,2020,0,0,Iceland,ISL,356991,Europe
1,5,2020,1993,73,India,IND,1366417756,Asia
1,5,2020,347,8,Indonesia,IDN,270625567,Asia
1,5,2020,983,71,Iran,IRN,82913893,Asia
1,5,2020,82,1,Iraq,IRQ,39309789,Asia
1,5,2020,359,42,Ireland,IRL,4904240,Europe
1,5,2020,2,0,Isle_of_Man,IMN,84589,Europe
1,5,2020,112,7,Israel,ISR,8519373,Asia
1,5,2020,1872,285,Italy,ITA,60359546,Europe
1,5,2020,26,1,Jamaica,JAM,2948277,America
1,5,2020,193,17,Japan,JPN,126860299,Asia
1,5,2020,0,2,Jersey,JEY,107796,Europe
1,5,2020,2,0,Jordan,JOR,10101697,Asia
1,5,2020,299,0,Kazakhstan,KAZ,18551428,Asia
1,5,2020,12,2,Kenya,KEN,52573967,Africa
1,5,2020,12,3,Kosovo,XKX,1798506,Europe
1,5,2020,284,2,Kuwait,KWT,4207077,Asia
1,5,2020,0,0,Kyrgyzstan,KGZ,6415851,Asia
1,5,2020,0,0,Laos,LAO,7169456,Asia
1,5,2020,9,0,Latvia,LVA,1919968,Europe
1,5,2020,4,0,Lebanon,LBN,6855709,Asia
1,5,2020,0,0,Liberia,LBR,4937374,Africa
1,5,2020,0,1,Libya,LBY,6777453,Africa
1,5,2020,0,0,Liechtenstein,LIE,38378,Europe
1,5,2020,10,0,Lithuania,LTU,2794184,Europe
1,5,2020,15,1,Luxembourg,LUX,613894,Europe
1,5,2020,4,0,Madagascar,MDG,26969306,Africa
1,5,2020,1,0,Malawi,MWI,18628749,Africa
1,5,2020,57,2,Malaysia,MYS,31949789,Asia
1,5,2020,191,1,Maldives,MDV,530957,Asia
1,5,2020,8,1,Mali,MLI,19658023,Africa
1,5,2020,2,0,Malta,MLT,493559,Europe
1,5,2020,1,0,Mauritania,MRT,4525698,Africa
1,5,2020,0,0,Mauritius,MUS,1269670,Africa
1,5,2020,1765,127,Mexico,MEX,127575529,America
1,5,2020,126,8,Moldova,MDA,4043258,Europe
1,5,2020,0,0,Monaco,MCO,33085,Europe
1,5,2020,0,0,Mongolia,MNG,3225166,Asia
1,5,2020,0,0,Montenegro,MNE,622182,Europe
1,5,2020,0,0,Montserrat,MSF,4991,America
1,5,2020,102,2,Morocco,MAR,36471766,Africa
1,5,2020,0,0,Mozambique,MOZ,30366043,Africa
1,5,2020,1,0,Myanmar,MMR,54045422,Asia
1,5,2020,0,0,Namibia,NAM,2494524,Africa
1,5,2020,0,0,Nepal,NPL,28608715,Asia
1,5,2020,514,84,Netherlands,NLD,17282163,Europe
1,5,2020,0,0,New_Caledonia,NCL,282757,Oceania
1,5,2020,3,0,New_Zealand,NZL,4783062,Oceania
1,5,2020,0,0,Nicaragua,NIC,6545503,America
1,5,2020,6,0,Niger,NER,23310719,Africa
1,5,2020,204,7,Nigeria,NGA,200963603,Africa
1,5,2020,23,4,North_Macedonia,MKD,2077132,Europe
1,5,2020,0,0,Northern_Mariana_Islands,MNP,57213,Oceania
1,5,2020,43,2,Norway,NOR,5328212,Europe
1,5,2020,74,1,Oman,OMN,4974992,Asia
1,5,2020,1058,39,Pakistan,PAK,216565317,Asia
1,5,2020,0,2,Palestine,PSE,4981422,Asia
1,5,2020,154,10,Panama,PAN,4246440,America
1,5,2020,0,0,Papua_New_Guinea,PNG,8776119,Oceania
1,5,2020,17,1,Paraguay,PRY,7044639,America
1,5,2020,3045,108,Peru,PER,32510462,America
1,5,2020,276,10,Philippines,PHL,108116622,Asia
1,5,2020,237,20,Poland,POL,37972812,Europe
1,5,2020,295,18,Portugal,PRT,10276617,Europe
1,5,2020,106,6,Puerto_Rico,PRI,2933404,America
1,5,2020,845,0,Qatar,QAT,2832071,Asia
1,5,2020,262,42,Romania,ROU,19414458,Europe
1,5,2020,7099,101,Russia,RUS,145872260,Europe
1,5,2020,18,0,Rwanda,RWA,12626938,Africa
1,5,2020,0,0,Saint_Kitts_and_Nevis,KNA,52834,America
1,5,2020,0,0,Saint_Lucia,LCA,182795,America
1,5,2020,0,0,Saint_Vincent_and_the_Grenadines,VCT,110593,America
1,5,2020,6,0,San_Marino,SMR,34453,Europe
1,5,2020,2,1,Sao_Tome_and_Principe,STP,215048,Africa
1,5,2020,1351,5,Saudi_Arabia,SAU,34268529,Asia
1,5,2020,51,0,Senegal,SEN,16296362,Africa
1,5,2020,285,6,Serbia,SRB,6963764,Europe
1,5,2020,0,0,Seychelles,SYC,97741,Africa
1,5,2020,8,3,Sierra_Leone,SLE,7813207,Africa
1,5,2020,528,1,Singapore,SGP,5804343,Asia
1,5,2020,0,0,Sint_Maarten,SXM,42389,America
1,5,2020,5,1,Slovakia,SVK,5450421,Europe
1,5,2020,11,2,Slovenia,SVN,2080908,Europe
1,5,2020,19,0,Somalia,SOM,15442906,Africa
1,5,2020,297,0,South_Africa,ZAF,58558267,Africa
1,5,2020,9,1,South_Korea,KOR,51225321,Asia
1,5,2020,1,0,South_Sudan,SSD,11062114,Africa
1,5,2020,1387,281,Spain,ESP,46937060,Europe
1,5,2020,16,0,Sri_Lanka,LKA,21323734,Asia
1,5,2020,67,3,Sudan,SDN,42813237,Africa
1,5,2020,0,0,Suriname,SUR,581363,America
1,5,2020,635,78,Sweden,SWE,10230185,Europe
1,5,2020,179,15,Switzerland,CHE,8544527,Europe
1,5,2020,0,0,Syria,SYR,17070132,Asia
1,5,2020,0,0,Taiwan,CNG1925,23773881,Asia
1,5,2020,15,0,Tajikistan,TJK,9321023,Asia
1,5,2020,6,0,Thailand,THA,69625581,Asia
1,5,2020,0,0,Timor_Leste,TLS,1293120,Asia
1,5,2020,7,2,Togo,TGO,8082359,Africa
1,5,2020,0,0,Trinidad_and_Tobago,TTO,1394969,America
1,5,2020,14,0,Tunisia,TUN,11694721,Africa
1,5,2020,2615,93,Turkey,TUR,82003882,Asia
1,5,2020,0,0,Turks_and_Caicos_islands,TCA,38194,America
1,5,2020,2,0,Uganda,UGA,44269587,Africa
1,5,2020,540,11,Ukraine,UKR,43993643,Europe
1,5,2020,552,7,United_Arab_Emirates,ARE,9770526,Asia
1,5,2020,5442,634,United_Kingdom,GBR,66647112,Europe
1,5,2020,0,0,United_Republic_of_Tanzania,TZA,58005461,Africa
1,5,2020,29917,2040,United_States_of_America,USA,329064917,America
1,5,2020,0,0,United_States_Virgin_Islands,VIR,104579,America
1,5,2020,13,2,Uruguay,URY,3461731,America
1,5,2020,44,0,Uzbekistan,UZB,32981715,Asia
1,5,2020,2,0,Venezuela,VEN,28515829,America
1,5,2020,0,0,Vietnam,VNM,96462108,Asia
1,5,2020,0,0,Western_Sahara,ESH,582458,Africa
1,5,2020,0,2,Yemen,YEM,29161922,Asia
1,5,2020,9,0,Zambia,ZMB,17861034,Africa
1,5,2020,0,0,Zimbabwe,ZWE,14645473,Africa
2,5,2020,164,4,Afghanistan,AFG,38041757,Asia
2,5,2020,9,0,Albania,ALB,2862427,Europe
2,5,2020,148,3,Algeria,DZA,43053054,Africa
2,5,2020,1,1,Andorra,AND,76177,Europe
2,5,2020,2,0,Angola,AGO,31825299,Africa
2,5,2020,0,0,Anguilla,AIA,14872,America
2,5,2020,1,0,Antigua_and_Barbuda,ATG,97115,America
2,5,2020,104,7,Argentina,ARG,44780675,America
2,5,2020,125,0,Armenia,ARM,2957728,Europe
2,5,2020,0,0,Aruba,ABW,106310,America
2,5,2020,5,1,Australia,AUS,25203200,Oceania
2,5,2020,34,5,Austria,AUT,8858775,Europe
2,5,2020,50,1,Azerbaijan,AZE,10047719,Europe
2,5,2020,1,0,Bahamas,BHS,389486,America
2,5,2020,130,0,Bahrain,BHR,1641164,Asia
2,5,2020,571,2,Bangladesh,BGD,163046173,Asia
2,5,2020,0,0,Barbados,BRB,287021,America
2,5,2020,890,4,Belarus,BLR,9452409,Europe
2,5,2020,237,93,Belgium,BEL,11455519,Europe
2,5,2020,0,0,Belize,BLZ,390351,America
2,5,2020,6,0,Benin,BEN,11801151,Africa
2,5,2020,0,0,Bermuda,BMU,62508,America
2,5,2020,0,0,Bhutan,BTN,763094,Asia
2,5,2020,62,4,Bolivia,BOL,11513102,America
2,5,2020,0,0,"Bonaire, Saint Eustatius and Saba",BES,25983,America
2,5,2020,25,1,Bosnia_and_Herzegovina,BIH,3300998,Europe
2,5,2020,0,0,Botswana,BWA,2303703,Africa
2,5,2020,6209,428,Brazil,BRA,211049519,America
2,5,2020,0,0,British_Virgin_Islands,VGB,30033,America
2,5,2020,0,0,Brunei_Darussalam,BRN,433296,Asia
2,5,2020,82,3,Bulgaria,BGR,7000039,Europe
2,5,2020,4,1,Burkina_Faso,BFA,20321383,Africa
2,5,2020,0,0,Burundi,BDI,11530577,Africa
2,5,2020,0,0,Cambodia,KHM,16486542,Asia
2,5,2020,237,0,Cameroon,CMR,25876387,Africa
2,5,2020,1825,207,Canada,CAN,37411038,America
2,5,2020,2,1,Cape_Verde,CPV,549936,Africa
2,5,2020,1,0,Cayman_Islands,CYM,64948,America
2,5,2020,22,0,Central_African_Republic,CAF,4745179,Africa
2,5,2020,0,0,Chad,TCD,15946882,Africa
2,5,2020,985,7,Chile,CHL,18952035,America
